Latitude,Longitude,Depth,Data Quality,temperature_avg,rainfall_mm,humidity_pct,pressure_hPa,drought_index,extreme_precip_days,urban_pct,forest_pct,agriculture_pct,water_pct,wetland_pct,grassland_pct,barren_pct,frag_index,soil_perm,ind_count,hg_impact,pb_impact,ind_risk_score,param_category,country_code,time_season,sampling_method,is_referenced_method,analytical_program,pollution_risk,testing_laboratory,validated_results,regulatory_framework,land_use_impact,value_mg_per_l,Station Code_encoded,Parameter Code_encoded,Dataset_Source_encoded,water_body_type_grouped,sampling_weather_grouped,Data_Quality_Num
49.00971799999999,-27.693375655113357,0.3,Fair,3.0545553298253454,91.2475574467584,86.7626336412844,1006.0864498085958,1.6554050424196634,3.0,3.526676462455901,33.60048350317547,24.90509256788321,4.800386237644688,8.363029604500158,14.687642043090928,5.04490494196622,0.6383672583649148,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2010-12-01 00:00:00 - Winter,Automated Sample,False,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.00025,0.29269195189639224,0.36945221911235504,0.1189710610932476,unknown,unknown,0
45.99068,-27.693375655113357,0.3,Fair,10.661170464072253,140.08568779389287,95.0,1009.6599851304572,-1.9597876569118475,1.0,7.999899508142004,29.939230209906377,25.40472483109957,5.714476684550996,9.33011294759392,16.069926204098007,5.04490494196622,0.7193139687045823,0.5902965789769403,0.0,0.0,0.0,0.0,Heavy Metal,ITA,2021-03-16 12:00:00 - Spring,Automated Sample,False,International Water Assessment,High,International Water Quality Lab,False,unknown,Mixed Land Use,0.0001,0.29269195189639224,0.06542056074766354,0.1189710610932476,unknown,Cloudy,0
38.53204933400001,-119.33,0.3,Fair,13.27548493411884,95.59602378097695,78.22578647395393,1008.4357081716523,1.322536807682431,3.0,1.744334448713008,30.2866583897402,24.3506494774314,13.14080874625764,6.6266294036520055,16.993944196415317,6.85697533779044,0.6136333874289,0.5906917740572001,0.0,0.0714774649092201,0.1683336918973287,6.876651658812072,unknown,CAN,2000-03-14 10:00:00 - Spring,Manual Sample,True,Canadian Water Quality Monitoring,unknown,Provincial Analytical Lab,False,Fisheries Act,Mixed Land Use,0.0409,0.09523809523809523,0.2028985507246377,0.1111111111111111,Groundwater,Clear,0
42.1539,12.6475,0.3,Fair,3.247960685612081,88.275507898699,87.34216844745727,1007.8911097084346,0.006299256624511823,0.0,9.524846830831468,31.39551184766261,25.98362464240452,6.134553161903108,9.438523593517608,12.180641560194143,7.335318506697869,0.743270914952437,0.5847271263890158,0.0,0.0,0.0,0.0,unknown,MEX,2008-12-18 00:00:00 - Winter,unknown,False,unknown,Medium,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.001,0.0,0.08797653958944282,0.299035832493884,Lake,Snowy,0
41.018694132,-27.693375655113357,0.0,Fair,-1.000350773196315,91.90727982422447,87.01016448324785,1007.6655724967192,1.9815406917383,3.0,5.306375751532984,33.60048350317547,25.826013455050347,6.134553161903108,10.874263737710498,13.81779612542525,7.820111631105849,0.6696251453927172,0.5941193918529639,1.0,0.0,0.0,0.0209671452469602,Heavy Metal,MEX,2011-11-28 00:00:00 - Fall,Composite Sample,False,International Water Assessment,unknown,International Water Quality Lab,True,unknown,unknown,2e-05,0.29269195189639224,0.36945221911235504,0.09,Groundwater,unknown,0
36.734050222,20.84538,0.0,Fair,-8.154962384788615,69.28858366406212,85.87139306610011,1012.1668089834812,0.006299256624511823,0.0,12.955015421097166,24.85303537631554,23.903191461605044,6.134553161903108,7.765772450652855,12.180641560194143,6.907656442129697,0.7793029064138343,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,HUN,1994-08-09 00:00:00 - Summer,Grab Sample,False,unknown,High,International Water Quality Lab,True,unknown,unknown,0.046,0.0,0.09745762711864407,0.09,River,unknown,0
46.8114,-27.693375655113357,0.3,Fair,-0.8780259957545002,66.5250424390936,71.73427999617918,1011.9224537053242,0.006299256624511823,1.0,1.9813711861211885,35.50094156956795,29.384245368348907,6.477575431182234,6.8101756892728655,16.291883099805915,3.5538076557009326,0.6588727563550576,0.6287523536205266,0.0,0.0,0.0,0.0,Common Ion,MEX,2001-07-18 12:00:00 - Summer,Field Measurement,True,Provincial Monitoring,unknown,Environment Canada Lab,True,unknown,Agricultural Dominant,0.046,0.0,0.5162241887905604,0.299035832493884,unknown,Snowy,0
17.05639,-100.09457,0.3,Fair,4.379423873589832,40.357001744227325,60.98965886725969,1010.1450624675416,0.006299256624511823,3.0,11.133848161396898,33.35399719290194,21.988590401785764,7.443190311529221,8.103180347024747,13.606960094098632,4.4099511080938045,0.7543051546369484,0.5691054721711049,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2017-08-14 12:00:00 - Summer,Manual Sample,True,unknown,High,International Water Quality Lab,False,unknown,Forest Dominant,0.00268,0.0,0.11518324607329843,0.09815950920245399,unknown,unknown,0
39.7425,-104.9994444,0.3,Fair,4.707680742031323,82.95088870488964,88.14261692222068,1010.145817685589,0.7979695609917696,2.0,11.886454103279345,29.66928717473672,23.80834669225579,9.104600898143678,9.186774245127326,12.180641560194143,5.04490494196622,0.743270914952437,0.5467149420187789,0.0,0.0,0.0,0.0,Common Ion,USA,2015-06-26 09:45:00 - Summer,unknown,False,unknown,unknown,International Water Quality Lab,True,unknown,unknown,132.0,0.0,0.5380577427821522,0.3917525773195876,Estuary,unknown,0
44.16561,-27.693375655113357,0.3,Fair,14.685858645214914,127.85207701617412,89.23274850156051,1008.4357081716523,-1.3455870008557134,1.0,8.621474465323638,28.094477258286435,28.336009751811883,6.87166319059697,10.040325043286384,11.591982841304398,6.444067449390276,0.7387818284919626,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2020-03-11 12:00:00 - Spring,Automated Sample,True,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.005,0.29269195189639224,0.08771929824561403,0.299035832493884,Estuary,Rainy,0
20.2063,-27.693375655113357,0.5,Fair,22.135311697173016,82.26694507887971,69.27370803011696,1005.55594060321,-1.735579008358099,2.0,13.394333946696106,34.79992723949255,24.90509256788321,8.478839600509023,7.327976324313806,12.180641560194143,3.844482603655298,0.801061793431517,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2017-05-03 12:00:00 - Spring,Grab Sample,False,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.046,0.0,0.08797653958944282,0.299035832493884,Marine,unknown,0
45.35755,13.73778,0.0,Fair,-1.4086763597017573,74.33007548425121,90.94484199677576,1002.526884916502,-0.0709108305545447,1.0,10.350475245917238,26.709252548564468,27.349536512172563,6.134553161903108,8.363029604500158,13.856528323580717,5.698241231618206,0.743270914952437,0.5842290354484818,0.0,0.0,0.0,0.0,Heavy Metal,HRV,2016-05-17 00:00:00 - Spring,Field Measurement,True,International Water Assessment,unknown,International Water Quality Lab,True,unknown,Mixed Land Use,1.12e-05,0.0,0.09745762711864407,0.299035832493884,unknown,Rainy,0
33.568673776000004,12.98328,0.3,Fair,-5.891328914687055,51.55695679197103,81.55133352786544,1005.3991058833718,1.3611220051975337,2.0,7.822122272788031,31.825129371942907,24.37692098880201,6.247946078066802,10.30721637818448,12.353226074121151,7.067438836094618,0.7038792448553576,0.5896858643593964,0.0,0.0,0.0,0.0,unknown,ITA,2010-10-15 00:00:00 - Fall,Composite Sample,False,International Water Assessment,High,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.0005,0.0,0.36945221911235504,0.1189710610932476,unknown,Snowy,0
34.050379578000005,-27.693375655113357,0.3,Fair,-7.401531621851981,49.27961212523726,71.05663694468424,1008.4357081716523,0.006299256624511823,1.0,8.86534037539439,24.45279107233404,26.15214483266458,11.721444807912306,7.205876106186395,15.07983594869122,6.522566856817068,0.7311279955101535,0.5472801196208055,0.0,0.0,0.0,0.0,Other,CAN,2013-08-12 11:50:00 - Summer,Manual Sample,True,Arctic Waters Program,Medium,Provincial Analytical Lab,False,unknown,Agricultural Dominant,3.8e-05,0.0,0.0967741935483871,0.299035832493884,Groundwater,Rainy,0
52.1548,6.1422,0.3,Fair,3.71237178868539,170.88971628966084,95.0,1008.4357081716523,1.435291004103764,2.0,3.731155427660671,33.3486232317434,22.189634901507507,4.3508076358967305,10.584665235916695,19.257671775482287,5.04490494196622,0.634228296963484,0.6290526249529135,1.0,0.0196698984910301,0.0945444426133363,1.5998182522633315,Other,NLD,2018-01-25 12:00:00 - Winter,Automated Sample,True,unknown,unknown,International Water Quality Lab,True,unknown,Urban Dominant,0.046,0.0,0.3550488599348534,0.299035832493884,Marine,unknown,0
49.1169,-27.693375655113357,0.3,Good,11.138017599546954,120.67811593618792,95.0,1008.4357081716523,-1.675799156705657,2.0,5.389386620342333,29.03472707100876,26.36955797847196,11.827241042519212,7.664337023156461,13.402772819812004,6.311977444689275,0.6811287019740485,0.5842290354484818,1.0,0.0082823313792378,0.0351689775637644,0.8415502372987883,unknown,MEX,2010-04-06 10:07:00 - Spring,Grab Sample,False,Provincial Monitoring,Very Low,Provincial Analytical Lab,True,unknown,Urban Dominant,0.046,0.29269195189639224,0.5380577427821522,0.3917525773195876,Lake,unknown,2
50.4208,-27.693375655113357,0.3,Good,0.9929095144977096,77.96648916695592,87.62767007162996,1011.3722064868203,-1.4568510242028387,3.0,5.9808750139402,29.93185710520038,22.780669616888662,6.134553161903108,7.68795881527188,12.180641560194143,5.14001436896298,0.6779164014487314,0.5627543107423749,0.0,0.0262481287203531,0.0,0.0,Metal,CAN,2004-12-07 11:45:00 - Winter,Automated Sample,True,unknown,unknown,Provincial Analytical Lab,True,Fisheries Act,Mixed Land Use,1.9e-05,1.375,0.36945221911235504,0.2,Reservoir,Snowy,2
40.41222222,-104.5627778,0.3,Fair,7.905426860739083,82.9763685263071,88.26131215118477,1008.4357081716523,0.006299256624511823,1.0,11.500144701866695,32.3389445112022,19.2488487628544,6.134553161903108,8.290676025860039,10.47110712082616,5.04490494196622,0.7307550265819058,0.5842290354484818,0.0,0.0,0.0,0.0,Metal,MEX,1995-06-22 10:30:00 - Summer,Automated Sample,False,unknown,unknown,International Water Quality Lab,True,unknown,Mixed Land Use,0.047,0.0,0.5204081632653061,0.299035832493884,Marine,unknown,0
38.66904,-4.07679,0.3,Fair,4.752355165652688,77.81901003185897,86.55667867987765,1011.8060189212982,-0.4714284289671346,3.0,8.407886712816133,29.54096229625715,29.9239508819444,3.670623583640343,11.254194616976609,12.722456981209763,5.04490494196622,0.7127834536513321,0.6036403881642798,0.0,0.0,0.0,0.0,unknown,FRA,2021-01-18 12:00:00 - Winter,Composite Sample,True,International Water Assessment,Very Low,International Water Quality Lab,True,International Water Quality Standards,Forest Dominant,0.0005,0.0,0.36945221911235504,0.04460966542750929,Reservoir,unknown,0
49.1769,-117.71517,0.3,Fair,12.370326424341672,120.08099591073972,95.0,1008.4357081716523,-1.565105800066442,2.0,7.852832335349158,24.623339057435608,24.86815322091555,6.134553161903108,8.363029604500158,12.180641560194143,6.138589881660201,0.7114403017265142,0.5518284157820109,2.0,1.4474984363449868,0.0,8.996467672424053,unknown,CAN,2006-04-11 15:45:00 - Spring,Composite Sample,False,Arctic Waters Program,unknown,International Water Quality Lab,True,Fisheries Act,Mixed Land Use,0.0212,0.0,0.2028985507246377,0.299035832493884,unknown,Foggy,0
21.68378,-27.693375655113357,0.3,Fair,11.93600849225359,64.17558769163885,71.35868816500081,1008.4357081716523,0.1252836196785889,3.0,10.194380395178,37.80078922942364,20.214922437632524,7.745761678756963,8.604213494261034,12.180641560194143,5.04490494196622,0.743270914952437,0.5776565333091384,0.0,0.0,0.0,0.0,Other,MEX,2015-06-29 12:00:00 - Summer,Field Measurement,True,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,unknown,0.046,0.29269195189639224,0.40264026402640263,0.3181818181818182,unknown,unknown,0
51.3268,-27.693375655113357,0.3,Fair,-0.7907023806960105,69.78500089505283,85.97824228485199,1008.4357081716523,0.006299256624511823,1.0,5.278451530689342,33.55942046212901,20.398849150186667,4.458107776363998,12.132365848614628,16.78444217786678,7.388363054149574,0.6442292034405257,0.6165303704070989,0.0,0.0,0.0,0.0,Common Ion,NLD,2017-06-07 12:00:00 - Summer,Grab Sample,False,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,56.3,0.0,0.028708133971291867,0.3917525773195876,Groundwater,Stormy,0
25.432197999999996,80.95,0.3,Unknown,17.1908743618615,72.92704784442621,75.51712088555517,1008.4357081716523,0.006299256624511823,1.0,11.840826257846096,33.60048350317547,24.90509256788321,6.134553161903108,8.363029604500158,6.823745575021733,1.7616382598600224,0.8078799369569282,0.5842290354484818,1.0,0.0222872974051907,0.0489601344536713,1.479998377596645,Common Ion,MEX,1976-11-20 00:00:00 - Fall,Composite Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.046,1.0,0.5162241887905604,0.299035832493884,unknown,Rainy,1
18.54917,-27.693375655113357,0.3,Fair,8.086362591747932,26.971158928802588,69.14126414757811,1011.787366803076,0.006299256624511823,0.0,12.421694534184148,37.79984482737342,19.52583059968984,5.873246471127371,8.363029604500158,10.888969308437929,4.863297648371116,0.7596380827693558,0.5778492505781646,0.0,0.0,0.0,0.0,Heavy Metal,MEX,2016-08-29 12:00:00 - Summer,Composite Sample,True,unknown,unknown,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,0.00139,0.0,0.06497175141242938,0.299035832493884,unknown,Snowy,0
36.943188,15.80883,0.3,Fair,9.76776974069414,62.38897134983473,76.95416924850082,1010.5779363449066,1.2977569617111802,1.0,12.65684036057102,28.28637497596181,24.1065622393604,6.134553161903108,9.251796040997656,12.703638149462252,5.04490494196622,0.7808378934668265,0.5534536104230301,0.0,0.0,0.0,0.0,Metal,HRV,2017-09-14 00:00:00 - Fall,Grab Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.00513,0.0,0.5204081632653061,0.24705882352941178,Estuary,unknown,0
44.9536,-65.0025,0.3,Fair,11.4694976062233,81.36381372286917,82.98124232270574,1008.4357081716523,0.006299256624511823,3.0,7.388764906355,34.73597981855834,24.875020959259626,4.454254334739989,7.858472760843538,16.358295354274393,5.04490494196622,0.7135605190617775,0.611573121766553,0.0,0.0,0.0,0.0,unknown,MEX,2017-01-13 10:15:00 - Winter,Manual Sample,True,Arctic Waters Program,High,Provincial Analytical Lab,False,unknown,unknown,0.046,0.29269195189639224,0.06497175141242938,0.299035832493884,Groundwater,Snowy,0
19.17448,-27.693375655113357,0.3,Fair,14.2373356102393,87.82965288380876,86.54038173118366,1008.4357081716523,-1.5382882929374615,2.0,10.999155068491197,35.76442510812992,23.20735223651852,8.465740644508097,7.696040347700703,10.147475039442536,5.04490494196622,0.7624250294339153,0.5639574196687228,0.0,0.0,0.0,0.0,unknown,MEX,2019-06-11 12:00:00 - Summer,Composite Sample,True,International Water Assessment,unknown,International Water Quality Lab,True,unknown,Urban Dominant,3.3e-05,0.0,0.09523809523809523,0.04460966542750929,unknown,Rainy,0
41.9,21.62,0.3,Fair,5.015228111136466,55.37613193999219,81.43502745453038,1008.4357081716523,1.1845036303781784,2.0,14.698586999544505,33.60048350317547,20.458089251712813,9.43833936027219,8.363029604500158,11.671272002307846,6.581710600381922,0.7898606982498219,0.5842290354484818,0.0,0.0,0.0,0.0,unknown,MKD,2015-04-21 00:00:00 - Spring,Field Measurement,False,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Mixed Land Use,18.0,0.29269195189639224,0.5670731707317073,0.299035832493884,Stream,Clear,0
16.63054,-27.693375655113357,0.3,Fair,11.626631628427313,43.32711041529001,63.37201710704848,1012.0807140682224,0.006299256624511823,0.0,12.286219620705797,33.60048350317547,19.351133080529763,5.659254752546127,9.15319713652438,10.294896118172511,4.313465003654221,0.7890425846253181,0.5644776317089923,0.0,0.0163151811348724,0.0559056814017379,1.1118483304272386,Other,MEX,2014-07-24 12:00:00 - Summer,Composite Sample,False,International Water Assessment,Low,International Water Quality Lab,True,International Water Quality Standards,Urban Dominant,0.001,0.0,0.05357142857142857,0.299035832493884,Reservoir,Foggy,0
51.386,-123.0387,0.3,Fair,-1.231634985865946,89.71357022271415,90.58404602714846,1014.1395083198422,0.006299256624511823,1.0,3.594642540234008,30.73710849105916,24.729336786048947,13.588073881382993,8.363029604500158,16.30597812710817,6.116485613493435,0.6469838939662879,0.581842872278219,0.0,0.0,0.0,0.0,Other,CAN,2019-06-26 12:00:00 - Summer,Grab Sample,True,Canadian Water Quality Monitoring,Very Low,International Water Quality Lab,True,Provincial Water Regulations,Forest Dominant,0.000135,0.7142857142857143,0.0,0.2857142857142857,unknown,unknown,0
23.649673,91.233862,0.3,Unknown,22.23719487969192,64.81935084676427,77.83692696826284,1008.4357081716523,0.006299256624511823,2.0,10.89686804968722,39.14568039024611,24.15682108983943,6.134553161903108,9.221845248643708,12.180641560194143,5.04490494196622,0.7721552624072345,0.5743696996744431,0.0,0.0,0.0,0.0,unknown,IND,2020-02-14 00:00:00 - Winter,unknown,True,International Water Assessment,Medium,International Water Quality Lab,True,International Water Quality Standards,Agricultural Dominant,0.046,1.0,0.36945221911235504,0.299035832493884,Marine,Foggy,1
